iter	Passed	Remaining
12155	2393473	2528938
12156	2393770	2528846
12157	2393948	2528630
12158	2394118	2528405
12159	2394307	2528199
12160	2394466	2527962
12161	2394686	2527789
12162	2394876	2527585
12163	2395066	2527382
12164	2395244	2527164
12165	2395422	2526948
12166	2395600	2526731
12167	2395869	2526610
12168	2396041	2526387
12169	2396218	2526169
12170	2396415	2525973
12171	2396579	2525741
12172	2396771	2525538
12173	2397038	2525416
12174	2397211	2525194
12175	2397396	2524984
12176	2397572	2524766
12177	2397741	2524539
12178	2397940	2524344
12179	2398222	2524237
12180	2398399	2524020
12181	2398575	2523800
12182	2398755	2523585
12183	2398933	2523369
12184	2399116	2523157
12185	2399343	2522992
12186	2399534	2522789
12187	2399720	2522581
12188	2399905	2522371
12189	2400092	2522164
12190	2400349	2522031
12191	2400497	2521782
12192	2400676	2521566
12193	2400853	2521349
12194	2401047	2521149
12195	2401222	2520929
12196	2401491	2520808
12197	2401676	2520599
12198	2401848	2520376
12199	2402021	2520153
12200	2402205	2519943
12201	2402389	2519733
12202	2402668	2519622
12203	2402848	2519407
12204	2403038	2519203
12205	2403235	2519006
12206	2403417	2518793
12207	2403602	2518584
12208	2403879	2518471
12209	2404053	2518250
12210	2404237	2518041
12211	2404425	2517834
12212	2404615	2517630
12213	2404841	2517463
12214	2405029	2517257
12215	2405213	2517046
12216	2405397	2516837
12217	2405579	2516624
12218	2405752	2516402
12219	2406022	2516282
12220	2406194	2516059
12221	2406374	2515844
12222	2406546	2515621
12223	2406726	2515407
12224	2406909	2515195
12225	2407171	2515066
12226	2407346	2514847
12227	2407527	2514633
12228	2407714	2514426
12229	2407894	2514211
12230	2408091	2514014
12231	2408364	2513897
12232	2408532	2513671
12233	2408706	2513449
12234	2408889	2513238
12235	2409065	2513020
12236	2409247	2512807
12237	2409503	2512672
12238	2409680	2512455
12239	2409854	2512234
12240	2410027	2512011
12241	2410194	2511784
12242	2410375	2511570
12243	2410590	2511392
12244	2410769	2511177
12245	2410948	2510962
12246	2411127	2510746
12247	2411292	2510515
12248	2411465	2510294
12249	2411740	2510178
12250	2411911	2509955
12251	2412079	2509728
12252	2412262	2509517
12253	2412451	2509312
12254	2412618	2509084
12255	2412890	2508965
12256	2413075	2508756
12257	2413267	2508553
12258	2413448	2508340
12259	2413612	2508109
12260	2413801	2507904
12261	2414075	2507788
12262	2414237	2507554
12263	2414415	2507338
12264	2414590	2507118
12265	2414772	2506906
12266	2414960	2506700
12267	2415251	2506601
12268	2415423	2506378
12269	2415621	2506182
12270	2415803	2505970
12271	2415989	2505762
12272	2416172	2505550
12273	2416400	2505386
12274	2416580	2505172
12275	2416777	2504975
12276	2416952	2504756
12277	2417126	2504535
12278	2417304	2504318
12279	2417577	2504200
12280	2417751	2503980
12281	2417947	2503782
12282	2418141	2503582
12283	2418312	2503358
12284	2418576	2503232
12285	2418791	2503053
12286	2418948	2502815
12287	2419132	2502605
12288	2419326	2502405
12289	2419493	2502177
12290	2419759	2502052
12291	2419926	2501824
12292	2420100	2501603
12293	2420294	2501403
12294	2420458	2501173
12295	2420645	2500966
12296	2420869	2500797
12297	2421048	2500581
12298	2421236	2500375
12299	2421423	2500169
12300	2421624	2499976
12301	2421800	2499758
12302	2422081	2499647
12303	2422267	2499440
12304	2422436	2499214
12305	2422632	2499016
12306	2422835	2498825
12307	2423122	2498721
12308	2423304	2498509
12309	2423483	2498294
12310	2423652	2498069
12311	2423829	2497851
12312	2424023	2497651
12313	2424288	2497524
12314	2424460	2497302
12315	2424639	2497086
12316	2424828	2496882
12317	2425020	2496680
12318	2425210	2496476
12319	2425487	2496361
12320	2425670	2496151
12321	2425847	2495934
12322	2426042	2495735
12323	2426228	2495526
12324	2426412	2495316
12325	2426647	2495159
12326	2426838	2494955
12327	2427029	2494753
12328	2427198	2494527
12329	2427375	2494310
12330	2427653	2494197
12331	2427818	2493967
12332	2427998	2493753
12333	2428192	2493553
12334	2428363	2493330
12335	2428547	2493120
12336	2428824	2493004
12337	2429004	2492791
12338	2429180	2492572
12339	2429381	2492380
12340	2429585	2492190
12341	2429773	2491984
12342	2430066	2491886
12343	2430262	2491688
12344	2430437	2491469
12345	2430624	2491262
12346	2430798	2491041
12347	2431079	2490931
12348	2431270	2490727
12349	2431457	2490521
12350	2431629	2490299
12351	2431807	2490082
12352	2431991	2489872
12353	2432229	2489718
12354	2432418	2489513
12355	2432591	2489291
12356	2432790	2489096
12357	2432970	2488882
12358	2433254	2488774
12359	2433425	2488551
12360	2433595	2488327
12361	2433769	2488107
12362	2433994	2487939
12363	2434176	2487727
12364	2434472	2487630
12365	2434654	2487419
12366	2434840	2487211
12367	2435016	2486992
12368	2435199	2486781
12369	2435392	2486580
12370	2435683	2486480
12371	2435864	2486266
12372	2436042	2486050
12373	2436225	2485839
12374	2436405	2485625
12375	2436679	2485507
12376	2436867	2485301
12377	2437030	2485069
12378	2437208	2484854
12379	2437400	2484651
12380	2437583	2484441
12381	2437791	2484255
12382	2437962	2484032
12383	2438141	2483816
12384	2438314	2483595
12385	2438496	2483383
12386	2438662	2483156
12387	2438925	2483026
12388	2439105	2482811
12389	2439277	2482590
12390	2439447	2482365
12391	2439644	2482168
12392	2439828	2481958
12393	2440119	2481858
12394	2440303	2481647
12395	2440492	2481443
12396	2440683	2481239
12397	2440872	2481035
12398	2441073	2480842
12399	2441345	2480722
12400	2441527	2480509
12401	2441705	2480293
12402	2441889	2480083
12403	2442056	2479856
12404	2442311	2479719
12405	2442499	2479512
12406	2442686	2479306
12407	2442885	2479111
12408	2443054	2478886
12409	2443229	2478667
12410	2443440	2478484
12411	2443610	2478260
12412	2443813	2478069
12413	2443996	2477858
12414	2444161	2477630
12415	2444344	2477418
12416	2444615	2477297
12417	2444805	2477093
12418	2444984	2476878
12419	2445160	2476660
12420	2445327	2476432
12421	2445501	2476212
12422	2445772	2476090
12423	2445956	2475881
12424	2446138	2475669
12425	2446324	2475461
12426	2446509	2475252
12427	2446701	2475050
12428	2447000	2474956
12429	2447186	2474748
12430	2447369	2474538
12431	2447543	2474318
12432	2447729	2474110
12433	2448019	2474007
12434	2448218	2473812
12435	2448408	2473609
12436	2448574	2473381
12437	2448754	2473166
12438	2448932	2472951
12439	2449132	2472757
12440	2449304	2472535
12441	2449463	2472300
12442	2449651	2472094
12443	2449835	2471884
12444	2450022	2471678
12445	2450297	2471560
12446	2450474	2471343
12447	2450643	2471118
12448	2450829	2470909
12449	2451007	2470694
12450	2451193	2470486
12451	2451475	2470375
12452	2451639	2470145
12453	2451821	2469933
12454	2452002	2469720
12455	2452183	2469507
12456	2452341	2469272
12457	2452625	2469162
12458	2452806	2468950
12459	2452986	2468736
12460	2453169	2468524
12461	2453341	2468303
12462	2453522	2468090
12463	2453801	2467976
12464	2453982	2467762
12465	2454162	2467549
12466	2454343	2467336
12467	2454526	2467125
12468	2454709	2466914
12469	2454933	2466745
12470	2455113	2466531
12471	2455276	2466300
12472	2455460	2466091
12473	2455633	2465870
12474	2455889	2465733
12475	2456080	2465529
12476	2456256	2465312
12477	2456431	2465093
12478	2456620	2464888
12479	2456817	2464691
12480	2457096	2464576
12481	2457275	2464363
12482	2457458	2464151
12483	2457655	2463955
12484	2457840	2463746
12485	2458014	2463526
12486	2458292	2463410
12487	2458455	2463180
12488	2458633	2462964
12489	2458821	2462759
12490	2459000	2462543
12491	2459186	2462336
12492	2459479	2462236
12493	2459653	2462016
12494	2459816	2461785
12495	2459992	2461567
12496	2460163	2461344
12497	2460342	2461130
12498	2460569	2460963
12499	2460749	2460749
12500	2460929	2460535
12501	2461107	2460320
12502	2461282	2460100
12503	2461551	2459976
12504	2461731	2459762
12505	2461912	2459550
12506	2462074	2459318
12507	2462244	2459094
12508	2462430	2458887
12509	2462701	2458764
12510	2462892	2458561
12511	2463069	2458344
12512	2463229	2458111
12513	2463430	2457918
12514	2463610	2457704
12515	2463862	2457562
12516	2464047	2457354
12517	2464217	2457130
12518	2464387	2456907
12519	2464561	2456687
12520	2464746	2456479
12521	2465023	2456362
12522	2465191	2456135
12523	2465371	2455922
12524	2465556	2455714
12525	2465747	2455511
12526	2465976	2455346
12527	2466207	2455183
12528	2466376	2454959
12529	2466571	2454760
12530	2466765	2454560
12531	2466952	2454354
12532	2467214	2454221
12533	2467396	2454009
12534	2467559	2453779
12535	2467734	2453561
12536	2467920	2453353
12537	2468095	2453134
12538	2468368	2453013
12539	2468554	2452806
12540	2468748	2452605
12541	2468949	2452413
12542	2469140	2452210
12543	2469334	2452011
12544	2469626	2451909
12545	2469804	2451693
12546	2469982	2451478
12547	2470172	2451273
12548	2470360	2451068
12549	2470554	2450869
12550	2470768	2450688
12551	2470938	2450465
12552	2471121	2450255
12553	2471310	2450049
12554	2471493	2449839
12555	2471719	2449671
12556	2471879	2449438
12557	2472062	2449227
12558	2472249	2449021
12559	2472447	2448825
12560	2472644	2448628
12561	2472918	2448508
12562	2473085	2448281
12563	2473258	2448061
12564	2473441	2447851
12565	2473623	2447639
12566	2473882	2447503
12567	2474084	2447312
12568	2474261	2447095
12569	2474449	2446890
12570	2474621	2446668
12571	2474795	2446448
12572	2475069	2446328
12573	2475252	2446118
12574	2475437	2445909
12575	2475613	2445691
12576	2475818	2445503
12577	2475999	2445290
12578	2476280	2445176
12579	2476447	2444950
12580	2476635	2444745
12581	2476816	2444532
12582	2477018	2444340
12583	2477194	2444123
12584	2477420	2443955
12585	2477606	2443747
12586	2477789	2443537
12587	2477965	2443319
12588	2478136	2443097
12589	2478417	2442983
12590	2478603	2442775
12591	2478772	2442552
12592	2478943	2442329
12593	2479128	2442121
12594	2479308	2441907
12595	2479570	2441774
12596	2479753	2441564
12597	2479915	2441332
12598	2480107	2441131
12599	2480279	2440910
12600	2480441	2440678
12601	2480723	2440565
12602	2480920	2440368
12603	2481102	2440157
12604	2481296	2439957
12605	2481490	2439758
12606	2481664	2439539
12607	2481953	2439432
12608	2482138	2439224
12609	2482328	2439020
12610	2482502	2438800
12611	2482691	2438596
12612	2482905	2438416
12613	2483145	2438262
12614	2483311	2438034
12615	2483495	2437825
12616	2483667	2437604
12617	2483844	2437388
12618	2484062	2437211
12619	2484252	2437008
12620	2484418	2436780
12621	2484586	2436556
12622	2484773	2436349
12623	2484944	2436127
12624	2485197	2435985
12625	2485373	2435768
12626	2485556	2435557
12627	2485737	2435345
12628	2485913	2435128
12629	2486098	2434920
12630	2486373	2434799
12631	2486556	2434588
12632	2486737	2434376
12633	2486907	2434153
12634	2487099	2433951
12635	2487274	2433733
12636	2487550	2433614
12637	2487737	2433407
12638	2487911	2433188
12639	2488104	2432988
12640	2488306	2432796
12641	2488470	2432567
12642	2488759	2432460
12643	2488935	2432243
12644	2489129	2432044
12645	2489313	2431834
12646	2489491	2431618
12647	2489674	2431408
12648	2489905	2431245
12649	2490077	2431024
12650	2490244	2430798
12651	2490425	2430585
12652	2490596	2430364
12653	2490764	2430139
12654	2491048	2430027
12655	2491230	2429816
12656	2491414	2429606
12657	2491582	2429381
12658	2491775	2429181
12659	2492063	2429073
12660	2492261	2428877
12661	2492439	2428661
12662	2492623	2428452
12663	2492804	2428240
12664	2492989	2428032
12665	2493259	2427906
12666	2493426	2427680
12667	2493594	2427455
12668	2493771	2427239
12669	2493953	2427027
12670	2494156	2426836
12671	2494457	2426741
12672	2494630	2426521
12673	2494816	2426314
12674	2494994	2426099
12675	2495166	2425877
12676	2495337	2425655
12677	2495564	2425488
12678	2495737	2425268
12679	2495913	2425051
12680	2496092	2424837
12681	2496286	2424638
12682	2496572	2424528
12683	2496751	2424313
12684	2496924	2424093
12685	2497100	2423876
12686	2497299	2423681
12687	2497491	2423479
12688	2497790	2423381
12689	2497987	2423185
12690	2498178	2422983
12691	2498349	2422761
12692	2498525	2422543
12693	2498711	2422336
12694	2498985	2422214
12695	2499175	2422011
12696	2499343	2421786
12697	2499524	2421574
12698	2499715	2421371
12699	2499908	2421171
12700	2500210	2421076
12701	2500375	2420848
12702	2500543	2420623
12703	2500719	2420407
12704	2500900	2420194
12705	2501113	2420013
12706	2501314	2419820
12707	2501486	2419599
12708	2501663	2419383
12709	2501841	2419168
12710	2502016	2418950
12711	2502234	2418774
12712	2502410	2418556
12713	2502589	2418343
12714	2502760	2418121
12715	2502930	2417899
12716	2503119	2417694
12717	2503400	2417578
12718	2503570	2417355
12719	2503764	2417156
12720	2503943	2416942
12721	2504119	2416725
12722	2504301	2416514
12723	2504573	2416390
12724	2504741	2416164
12725	2504916	2415947
12726	2505096	2415734
12727	2505269	2415514
12728	2505475	2415326
12729	2505752	2415206
12730	2505925	2414987
12731	2506113	2414781
12732	2506286	2414562
12733	2506467	2414349
12734	2506651	2414140
12735	2506945	2414036
12736	2507121	2413820
12737	2507285	2413591
12738	2507455	2413369
12739	2507653	2413173
12740	2507825	2412953
12741	2508056	2412789
12742	2508224	2412564
12743	2508403	2412350
12744	2508577	2412131
12745	2508760	2411921
12746	2509009	2411774
12747	2509216	2411587
12748	2509404	2411382
12749	2509562	2411148
12750	2509743	2410936
12751	2509918	2410718
12752	2510185	2410588
12753	2510372	2410382
12754	2510550	2410167
12755	2510724	2409949
12756	2510905	2409736
12757	2511066	2409506
12758	2511318	2409362
12759	2511516	2409166
12760	2511685	2408942
12761	2511882	2408746
12762	2512054	2408525
12763	2512232	2408310
12764	2512505	2408186
12765	2512682	2407971
12766	2512862	2407758
12767	2513045	2407547
12768	2513233	2407342
12769	2513415	2407131
12770	2513711	2407030
12771	2513882	2406808
12772	2514067	2406600
12773	2514250	2406389
12774	2514426	2406173
12775	2514602	2405956
12776	2514839	2405798
12777	2515013	2405579
12778	2515191	2405364
12779	2515382	2405162
12780	2515564	2404951
12781	2515818	2404809
12782	2516014	2404611
12783	2516179	2404384
12784	2516347	2404159
12785	2516536	2403955
12786	2516716	2403742
12787	2516970	2403600
12788	2517161	2403398
12789	2517347	2403190
12790	2517534	2402985
12791	2517701	2402759
12792	2517889	2402554
12793	2518167	2402434
12794	2518334	2402209
12795	2518533	2402015
12796	2518712	2401801
12797	2518907	2401602
12798	2519098	2401400
12799	2519373	2401277
12800	2519553	2401065
12801	2519721	2400840
12802	2519918	2400644
12803	2520080	2400414
12804	2520279	2400219
12805	2520578	2400119
12806	2520758	2399906
12807	2520934	2399690
12808	2521103	2399467
12809	2521298	2399268
12810	2521508	2399084
12811	2521710	2398892
12812	2521893	2398682
12813	2522071	2398467
12814	2522260	2398262
12815	2522453	2398062
12816	2522718	2397930
12817	2522896	2397716
12818	2523065	2397492
12819	2523242	2397277
12820	2523414	2397056
12821	2523593	2396843
12822	2523892	2396743
12823	2524054	2396513
12824	2524245	2396311
12825	2524431	2396103
12826	2524620	2395899
12827	2524805	2395692
12828	2525103	2395590
12829	2525293	2395387
12830	2525481	2395182
12831	2525668	2394975
12832	2525828	2394744
12833	2526035	2394557
12834	2526232	2394360
12835	2526397	2394133
12836	2526607	2393949
12837	2526804	2393752
12838	2526985	2393540
12839	2527194	2393355
12840	2527372	2393141
12841	2527565	2392940
12842	2527745	2392727
12843	2527939	2392528
12844	2528118	2392314
12845	2528407	2392204
12846	2528581	2391986
12847	2528759	2391771
12848	2528931	2391551
12849	2529103	2391331
12850	2529281	2391116
12851	2529556	2390994
12852	2529734	2390779
12853	2529926	2390577
12854	2530116	2390374
12855	2530313	2390177
12856	2530598	2390064
12857	2530776	2389849
12858	2530971	2389650
12859	2531170	2389456
12860	2531356	2389249
12861	2531540	2389040
12862	2531824	2388926
12863	2532014	2388722
12864	2532199	2388515
12865	2532392	2388313
12866	2532578	2388107
12867	2532861	2387991
12868	2533031	2387769
12869	2533212	2387558
12870	2533382	2387335
12871	2533555	2387116
12872	2533744	2386911
12873	2533958	2386731
12874	2534144	2386524
12875	2534313	2386301
12876	2534486	2386082
12877	2534666	2385869
12878	2534869	2385678
12879	2535148	2385559
12880	2535335	2385352
12881	2535521	2385145
12882	2535698	2384930
12883	2535894	2384732
12884	2536086	2384531
12885	2536365	2384411
12886	2536563	2384216
12887	2536740	2384000
12888	2536924	2383792
12889	2537108	2383583
12890	2537390	2383466
12891	2537562	2383246
12892	2537724	2383016
12893	2537916	2382814
12894	2538091	2382598
12895	2538277	2382390
12896	2538553	2382268
12897	2538717	2382040
12898	2538897	2381827
12899	2539085	2381622
12900	2539261	2381406
12901	2539451	2381203
12902	2539726	2381079
12903	2539905	2380866
12904	2540090	2380657
12905	2540286	2380460
12906	2540479	2380259
12907	2540654	2380042
12908	2540868	2379862
12909	2541060	2379660
12910	2541253	2379460
12911	2541431	2379245
12912	2541602	2379024
12913	2541776	2378806
12914	2542053	2378684
12915	2542230	2378469
12916	2542424	2378270
12917	2542593	2378047
12918	2542774	2377835
12919	2543029	2377692
12920	2543250	2377519
12921	2543427	2377303
12922	2543601	2377085
12923	2543786	2376877
12924	2543973	2376671
12925	2544222	2376523
12926	2544414	2376321
12927	2544578	2376095
12928	2544758	2375881
12929	2544944	2375675
12930	2545115	2375454
12931	2545393	2375332
12932	2545572	2375119
12933	2545752	2374907
12934	2545926	2374689
12935	2546107	2374477
12936	2546281	2374259
12937	2546568	2374147
12938	2546749	2373934
12939	2546929	2373722
12940	2547103	2373504
12941	2547273	2373282
12942	2547479	2373094
12943	2547717	2372936
12944	2547908	2372733
12945	2548089	2372521
12946	2548282	2372321
12947	2548485	2372131
12948	2548757	2372004
12949	2548949	2371802
12950	2549132	2371592
12951	2549331	2371398
12952	2549511	2371185
12953	2549702	2370983
12954	2549977	2370858
12955	2550139	2370629
12956	2550333	2370430
12957	2550503	2370209
12958	2550684	2369996
12959	2550873	2369792
12960	2551182	2369700
12961	2551352	2369478
12962	2551550	2369282
12963	2551737	2369076
12964	2551908	2368856
12965	2552090	2368645
12966	2552372	2368527
12967	2552560	2368322
12968	2552738	2368108
12969	2552916	2367894
12970	2553095	2367681
12971	2553390	2367574
12972	2553576	2367367
12973	2553744	2367144
12974	2553927	2366935
12975	2554111	2366725
12976	2554294	2366515
12977	2554516	2366342
12978	2554692	2366126
12979	2554881	2365922
12980	2555060	2365709
12981	2555229	2365486
12982	2555407	2365272
12983	2555678	2365143
12984	2555844	2364918
12985	2556022	2364704
12986	2556197	2364487
12987	2556372	2364270
12988	2556548	2364054
12989	2556792	2363901
12990	2556993	2363708
12991	2557165	2363488
12992	2557357	2363287
12993	2557538	2363075
12994	2557697	2362843
12995	2557959	2362707
12996	2558137	2362492
12997	2558308	2362272
12998	2558498	2362069
12999	2558690	2361867
13000	2558881	2361666
13001	2559139	2361525
13002	2559321	2361315
13003	2559493	2361094
13004	2559674	2360884
13005	2559855	2360672
13006	2560018	2360444
13007	2560302	2360328
13008	2560461	2360096
13009	2560638	2359881
13010	2560809	2359660
13011	2560985	2359444
13012	2561152	2359220
13013	2561361	2359034
13014	2561537	2358818
13015	2561706	2358596
13016	2561878	2358376
13017	2562052	2358159
13018	2562217	2357932
13019	2562490	2357806
13020	2562666	2357590
13021	2562842	2357374
13022	2563027	2357166
13023	2563210	2356957
13024	2563378	2356733
13025	2563657	2356612
13026	2563830	2356394
13027	2564011	2356182
13028	2564186	2355966
13029	2564377	2355763
13030	2564566	2355559
13031	2564835	2355429
13032	2565022	2355223
13033	2565201	2355009
13034	2565391	2354807
13035	2565574	2354597
13036	2565751	2354382
13037	2566060	2354288
13038	2566262	2354096
13039	2566449	2353890
13040	2566627	2353676
13041	2566811	2353468
13042	2567087	2353344
13043	2567272	2353136
13044	2567457	2352928
13045	2567640	2352718
13046	2567801	2352489
13047	2567984	2352280
13048	2568203	2352103
13049	2568385	2351893
13050	2568569	2351684
13051	2568749	2351472
13052	2568928	2351259
13053	2569092	2351032
13054	2569362	2350902
13055	2569546	2350693
13056	2569739	2350493
13057	2569935	2350296
13058	2570118	2350086
13059	2570305	2349881
13060	2570574	2349750
13061	2570743	2349528
13062	2570924	2349316
13063	2571106	2349106
13064	2571295	2348902
13065	2571479	2348693
13066	2571777	2348589
13067	2571964	2348383
13068	2572130	2348158
13069	2572306	2347943
13070	2572504	2347747
13071	2572776	2347618
13072	2572960	2347410
13073	2573154	2347211
13074	2573349	2347012
13075	2573513	2346786
13076	2573695	2346576
13077	2573989	2346467
13078	2574168	2346254
13079	2574332	2346028
13080	2574506	2345810
13081	2574687	2345599
13082	2574877	2345395
13083	2575143	2345262
13084	2575318	2345045
13085	2575503	2344838
13086	2575684	2344626
13087	2575864	2344414
13088	2576062	2344219
13089	2576292	2344052
13090	2576466	2343834
13091	2576647	2343623
13092	2576827	2343410
13093	2577025	2343215
13094	2577214	2343011
13095	2577503	2342898
13096	2577709	2342709
13097	2577892	2342500
13098	2578074	2342290
13099	2578248	2342072
13100	2578539	2341962
13101	2578698	2341730
13102	2578888	2341527
13103	2579075	2341321
13104	2579263	2341116
13105	2579432	2340895
13106	2579706	2340767
13107	2579897	2340566
13108	2580064	2340341
13109	2580236	2340123
13110	2580444	2339936
13111	2580637	2339736
13112	2580937	2339632
13113	2581127	2339429
13114	2581299	2339210
13115	2581482	2339000
13116	2581682	2338807
13117	2581893	2338623
13118	2582088	2338424
13119	2582269	2338213
13120	2582452	2338004
13121	2582647	2337805
13122	2582826	2337592
13123	2583046	2337416
13124	2583230	2337208
13125	2583414	2336999
13126	2583595	2336788
13127	2583789	2336589
13128	2583967	2336376
13129	2584241	2336249
13130	2584419	2336034
13131	2584598	2335822
13132	2584769	2335602
13133	2584967	2335405
13134	2585159	2335204
13135	2585422	2335068
13136	2585589	2334843
13137	2585774	2334636
13138	2585946	2334417
13139	2586137	2334215
13140	2586421	2334097
13141	2586642	2333922
13142	2586834	2333721
13143	2587010	2333505
13144	2587180	2333284
13145	2587361	2333073
13146	2587629	2332940
13147	2587810	2332729
13148	2587996	2332523
13149	2588188	2332321
13150	2588374	2332115
13151	2588565	2331913
13152	2588851	2331797
13153	2589023	2331577
13154	2589200	2331362
13155	2589373	2331144
13156	2589562	2330941
13157	2589751	2330736
13158	2590034	2330617
13159	2590213	2330404
13160	2590389	2330189
13161	2590582	2329988
13162	2590741	2329758
13163	2590914	2329540
13164	2591141	2329370
13165	2591314	2329151
13166	2591492	2328938
13167	2591685	2328738
13168	2591866	2328526
13169	2592124	2328385
13170	2592312	2328180
13171	2592484	2327961
13172	2592642	2327729
13173	2592820	2327515
13174	2592990	2327294
13175	2593255	2327159
13176	2593430	2326943
13177	2593603	2326725
13178	2593790	2326518
13179	2593978	2326314
13180	2594155	2326099
13181	2594434	2325976
13182	2594622	2325772
13183	2594793	2325552
13184	2594964	2325331
13185	2595140	2325116
13186	2595314	2324899
13187	2595595	2324777
13188	2595768	2324560
13189	2595953	2324352
13190	2596131	2324139
13191	2596315	2323930
13192	2596480	2323704
13193	2596760	2323582
13194	2596944	2323374
13195	2597111	2323151
13196	2597291	2322939
13197	2597479	2322735
13198	2597665	2322528
13199	2597896	2322362
13200	2598081	2322154
13201	2598261	2321943
13202	2598448	2321737
13203	2598616	2321514
13204	2598782	2321290
13205	2599054	2321161
13206	2599234	2320949
13207	2599416	2320738
13208	2599592	2320523
13209	2599775	2320314
13210	2599962	2320108
13211	2600254	2319997
13212	2600426	2319778
13213	2600593	2319554
13214	2600776	2319345
13215	2600941	2319120
13216	2601203	2318981
13217	2601403	2318787
13218	2601586	2318578
13219	2601776	2318375
13220	2601952	2318160
13221	2602143	2317958
13222	2602423	2317835
13223	2602593	2317615
13224	2602759	2317390
13225	2602928	2317169
13226	2603128	2316975
13227	2603325	2316778
13228	2603607	2316658
13229	2603795	2316452
13230	2603976	2316241
13231	2604165	2316038
13232	2604342	2315823
13233	2604522	2315612
13234	2604802	2315489
13235	2604985	2315279
13236	2605171	2315074
13237	2605369	2314878
13238	2605550	2314666
13239	2605750	2314473
13240	2605969	2314296
13241	2606151	2314085
13242	2606346	2313887
13243	2606521	2313672
13244	2606700	2313458
13245	2606972	2313328
13246	2607160	2313124
13247	2607343	2312915
13248	2607522	2312702
13249	2607705	2312493
13250	2607886	2312282
13251	2608158	2312152
13252	2608351	2311951
13253	2608533	2311742
13254	2608700	2311519
13255	2608898	2311323
13256	2609084	2311117
13257	2609364	2310993
13258	2609542	2310780
13259	2609716	2310563
13260	2609906	2310360
13261	2610134	2310191
13262	2610396	2310052
13263	2610601	2309862
13264	2610780	2309650
13265	2610954	2309433
13266	2611136	2309223
13267	2611331	2309025
13268	2611605	2308896
13269	2611763	2308665
13270	2611946	2308455
13271	2612122	2308240
13272	2612297	2308024
13273	2612481	2307816
13274	2612781	2307710
13275	2612970	2307507
13276	2613155	2307299
13277	2613330	2307084
13278	2613526	2306885
13279	2613700	2306669
13280	2613930	2306501
13281	2614105	2306285
13282	2614281	2306070
13283	2614463	2305860
13284	2614644	2305649
13285	2614821	2305436
13286	2615103	2305313
13287	2615277	2305097
13288	2615464	2304891
13289	2615657	2304691
13290	2615841	2304482
13291	2616018	2304269
13292	2616312	2304158
13293	2616492	2303945
13294	2616667	2303730
13295	2616848	2303519
13296	2617027	2303306
13297	2617317	2303191
13298	2617477	2302962
13299	2617646	2302741
13300	2617832	2302535
13301	2618009	2302321
13302	2618197	2302116
13303	2618476	2301991
13304	2618633	2301759
13305	2618815	2301550
13306	2618996	2301340
13307	2619189	2301139
13308	2619373	2300931
13309	2619661	2300814
13310	2619839	2300601
13311	2620020	2300390
13312	2620208	2300186
13313	2620384	2299971
13314	2620568	2299762
13315	2620849	2299639
13316	2621033	2299431
13317	2621213	2299219
13318	2621378	2298995
13319	2621567	2298791
13320	2621755	2298587
13321	2621989	2298423
13322	2622168	2298210
13323	2622329	2297982
13324	2622506	2297768
13325	2622690	2297560
13326	2622865	2297344
13327	2623151	2297225
13328	2623338	2297020
13329	2623502	2296794
13330	2623669	2296571
13331	2623851	2296362
13332	2624043	2296160
13333	2624346	2296057
13334	2624518	2295838
13335	2624712	2295639
13336	2624886	2295422
13337	2625059	2295205
13338	2625329	2295072
13339	2625524	2294873
13340	2625703	2294661
13341	2625883	2294450
13342	2626061	2294236
13343	2626230	2294015
13344	2626492	2293875
13345	2626672	2293664
13346	2626859	2293458
13347	2627052	2293258
13348	2627244	2293057
13349	2627423	2292845
13350	2627695	2292713
13351	2627873	2292500
13352	2628056	2292292
13353	2628233	2292078
13354	2628411	2291864
13355	2628573	2291637
13356	2628850	2291510
13357	2629037	2291304
13358	2629219	2291095
13359	2629401	2290885
13360	2629580	2290673
13361	2629751	2290453
13362	2629962	2290270
13363	2630155	2290069
13364	2630326	2289849
13365	2630506	2289638
13366	2630682	2289423
13367	2630875	2289223
13368	2631142	2289088
13369	2631326	2288879
13370	2631511	2288673
13371	2631684	2288455
13372	2631870	2288249
13373	2632061	2288047
13374	2632350	2287930
13375	2632533	2287721
13376	2632705	2287503
13377	2632877	2287285
13378	2633062	2287078
13379	2633253	2286876
13380	2633549	2286765
13381	2633712	2286539
13382	2633898	2286333
13383	2634077	2286120
13384	2634275	2285925
13385	2634537	2285784
13386	2634741	2285594
13387	2634921	2285383
13388	2635090	2285161
13389	2635271	2284951
13390	2635440	2284730
13391	2635716	2284602
13392	2635886	2284382
13393	2636054	2284160
13394	2636238	2283952
13395	2636432	2283753
13396	2636602	2283533
13397	2636871	2283399
13398	2637057	2283193
13399	2637247	2282990
13400	2637422	2282774
13401	2637613	2282572
13402	2637791	2282359
13403	2638013	2282185
13404	2638196	2281976
13405	2638381	2281768
13406	2638565	2281561
13407	2638745	2281349
13408	2638938	2281149
13409	2639223	2281029
13410	2639402	2280817
13411	2639573	2280598
13412	2639791	2280419
13413	2639980	2280215
13414	2640258	2280089
13415	2640428	2279868
13416	2640608	2279657
13417	2640780	2279439
13418	2640960	2279228
13419	2641134	2279011
13420	2641416	2278888
13421	2641583	2278665
13422	2641754	2278446
13423	2641938	2278238
13424	2642110	2278020
13425	2642280	2277800
