,Start,End,Duration
20718,1539964.991,1540437.486,472.49500000011176
20719,1541763.488,1545188.614,3425.126000000164
20720,1539964.235,1540351.693,387.45799999986775
20721,1539964.813,1540437.489,472.67599999997765
20722,1539964.425,1542164.934,2200.5089999998454
20723,1539964.581,1539964.626,0.044999999925494194
20724,1539964.576,1546311.835,6347.259000000078
20725,1539964.611,1540955.34,990.7290000000503
20726,1539965.555,1540198.191,232.63600000017323
20727,1539964.707,1542099.802,2135.094999999972
20728,1539964.882,1540955.346,990.4639999999199
20729,1539964.973,1540351.697,386.7239999999292
20730,1539965.378,1540351.701,386.32299999985844
20731,1539965.524,1542620.89,2655.3659999999218
20732,1539966.093,1540351.704,385.6109999998007
20733,1539965.992,1540351.708,385.7160000000149
20734,1539966.57,1540437.493,470.92299999995157
20735,1539966.571,1545041.616,5075.0449999999255
20736,1539966.683,1540807.415,840.7320000000764
20737,1539966.882,1540351.712,384.8300000000745
20738,1539966.88,1540437.497,470.6170000000857
20739,1539966.921,1540351.716,384.7949999999255
20740,1539967.18,1540351.72,384.54000000003725
20741,1539967.124,1540437.501,470.37699999986216
20742,1539967.069,1540351.723,384.65400000009686
20743,1539967.176,1540351.727,384.55099999997765
20744,1539967.534,1540437.505,469.97099999990314
20745,1539968.847,1540523.523,554.6759999999776
20746,1539969.381,1539969.619,0.23799999989569187
20747,1539969.768,1540609.872,640.1040000000503
20748,1539969.505,1540351.731,382.2260000000242
20749,1539969.641,1540609.875,640.2339999999385
20750,1539969.848,1540437.509,467.6610000000801
20751,1539969.774,1540609.879,640.1049999999814
20752,1539970.304,1540523.527,553.2229999999981
20753,1539970.685,1540351.735,381.05000000004657
20754,1539971.192,1540351.739,380.5470000000205
20755,1539971.933,1540437.513,465.5800000000745
20756,1539972.012,1540437.517,465.50499999988824
20757,1539972.335,1545655.108,5682.773000000045
20758,1539973.604,1540955.35,981.7460000000428
20759,1539974.166,1541001.235,1027.069000000134
20760,1540043.793,1540370.246,326.4529999999795
20761,1540195.531,1540351.746,156.21500000008382
20762,1540196.518,1540351.75,155.23200000007637
20763,1540197.111,1540197.129,0.01799999992363155
20764,1540196.82,1540351.754,154.93399999989197
20765,1540196.952,1540351.758,154.8059999998659
20766,1540197.179,1540868.775,671.5959999999031
20767,1540197.551,1542164.938,1967.3870000001043
20768,1540197.689,1540437.521,239.83199999993667
20769,1540198.834,1540198.998,0.16399999987334013
20770,1540198.408,1540437.525,239.11699999985285
20771,1540198.518,1543547.13,3348.6119999999646
20772,1540198.466,1540351.761,153.2949999999255
20773,1540198.464,1540351.765,153.30099999997765
20774,1540198.896,1540609.883,410.9869999999646
20775,1540198.965,1540523.531,324.5659999998752
20776,1540199.207,1540201.545,2.337999999988824
20777,1540198.831,1540351.769,152.93800000008196
20778,1540199.026,1540351.772,152.74600000004284
20779,1540199.656,1540437.528,237.87199999997392
20780,1540199.493,1543893.213,3693.719999999972
20781,1540199.596,1540955.358,755.7620000001043
20782,1540199.656,1540351.776,152.12000000011176
20783,1540199.728,1540609.886,410.158000000054
20784,1541753.947,1542251.438,497.4910000001546
20785,1540200.345,1540351.78,151.43500000005588
20786,1540200.598,1540437.532,236.93399999989197
20787,1540200.264,1544670.261,4469.996999999974
20788,1540200.369,1540351.784,151.41500000003725
20789,1540200.494,1540351.787,151.29300000006333
20790,1540200.467,1540437.536,237.0690000001341
20791,1540489.182,1543633.485,3144.3030000000726
20792,1540201.427,1540351.791,150.3640000000596
20793,1540201.103,1540437.54,236.43700000015087
20794,1540201.102,1540351.795,150.6929999999702
20795,1540201.304,1540437.544,236.2399999999907
20796,1540201.308,1540868.779,667.471000000136
20797,1540201.295,1542192.837,1991.5420000001322
20798,1540201.402,1540609.89,408.4879999998957
20799,1540201.643,1540437.548,235.90500000002794
20800,1540201.575,1540351.798,150.22299999999814
20801,1540201.822,1540437.552,235.72999999998137
20802,1540201.992,1540609.893,407.90099999983795
20803,1540202.12,1540351.803,149.68299999996088
20804,1540202.192,1540437.556,235.3640000000596
20805,1540202.339,1547556.69,7354.351000000024
20806,1540219.911,1540523.535,303.6239999998361
20807,1540202.591,1540523.538,320.94699999992736
20808,1540202.605,1540437.56,234.9550000000745
20809,1540202.65,1540351.806,149.15600000019185
20810,1540202.783,1540437.564,234.78099999995902
20811,1540203.062,1540351.81,148.74800000013784
20812,1540203.098,1540351.814,148.7160000000149
20813,1540203.274,1542251.441,2048.1670000001322
20814,1540203.453,1540437.568,234.1149999999907
20815,1540209.591,1540437.572,227.98099999991246
20816,1540203.94,1540351.818,147.87800000002608
20817,1540203.868,1548990.231,8786.362999999896
20818,1540204.169,1540437.576,233.4069999998901
20819,1540203.963,1543416.999,3213.03600000008
20820,1540204.135,1540351.822,147.68699999991804
20821,1540204.233,1540204.286,0.05300000007264316
20822,1540204.311,1540437.58,233.26900000008754
20823,1540204.159,1544434.172,4230.013000000035
20824,1540204.141,1540378.476,174.33499999996275
20825,1540204.437,1540523.542,319.1049999999814
20826,1540204.536,1540351.83,147.2939999999944
20827,1540204.599,1540351.834,147.23500000010245
20828,1541414.884,1542942.201,1527.3169999998063
20829,1540204.56,1540437.584,233.02399999997579
20830,1540204.84,1540523.546,318.7060000000056
20831,1540204.741,1544450.907,4246.165999999968
20832,1540204.853,1542251.445,2046.5920000001788
20833,1540205.121,1540351.838,146.71699999994598
20834,1540205.489,1540437.588,232.09899999992922
20835,1540206.002,1540206.028,0.025999999837949872
20836,1540205.269,1540437.592,232.32299999985844
20837,1540206.059,1540437.596,231.53700000001118
20838,1540205.985,1540523.55,317.5649999999441
20839,1540205.53,1540351.842,146.31199999991804
20840,1540205.424,1540437.6,232.17599999997765
20841,1540205.521,1542099.67,1894.1489999999758
20842,1540205.844,1540351.845,146.00099999993108
20843,1540205.672,1540437.604,231.9320000000298
20844,1540205.871,1540351.849,145.97799999988638
20845,1540205.727,1540205.848,0.12100000004284084
20846,1540205.893,1540437.608,231.71500000008382
20847,1540205.751,1540351.853,146.1019999999553
20848,1540206.068,1540437.612,231.5439999999944
20849,1540205.981,1540351.857,145.8760000001639
20850,1540205.887,1540208.92,3.032999999821186
20851,1540205.979,1540868.783,662.8040000000037
20852,1540206.018,1542200.776,1994.7580000001471
20853,1540206.088,1540523.553,317.4650000000838
20854,1540206.314,1540351.861,145.5470000000205
20855,1540206.53,1543374.263,3167.7330000000075
20856,1540206.475,1540437.616,231.14099999982864
20857,1540206.802,1540351.866,145.06400000001304
20858,1540206.82,1540351.87,145.05000000004657
20859,1540206.918,1540955.362,748.4439999999013
20860,1540284.737,1542251.449,1966.7120000000577
20861,1540207.293,1540609.897,402.6040000000503
20862,1540207.121,1540437.62,230.49900000006892
20863,1540210.091,1540955.367,745.2760000000708
20864,1540207.594,1540351.873,144.27899999986403
20865,1540207.278,1540454.933,247.65500000002794
20866,1540207.381,1540868.786,661.4050000000279
20867,1540207.526,1540351.877,144.35100000002421
20868,1540207.656,1540437.628,229.97200000006706
20869,1540207.893,1540523.557,315.66400000010617
20870,1540207.8,1542199.443,1991.6429999999236
20871,1540208.127,1540868.79,660.6629999999423
20872,1540207.959,1540208.004,0.044999999925494194
20873,1540208.129,1540437.632,229.50300000002608
20874,1540208.063,1540955.37,747.3070000000298
20875,1540208.106,1540437.636,229.53000000002794
20876,1540208.246,1540437.64,229.3939999998547
20877,1540208.289,1540374.92,166.63099999981932
20878,1540208.391,1540209.0,0.6089999999385327
20879,1540208.558,1540437.644,229.08600000012666
20880,1540208.589,1540291.314,82.72500000009313
20881,1540208.673,1540437.648,228.97500000009313
20882,1540208.732,1551495.769,11287.037000000011
20883,1540208.897,1540437.652,228.75499999988824
20884,1540208.872,1541417.008,1208.1359999999404
20885,1540209.049,1540437.656,228.60699999984354
20886,1540209.19,1540523.561,314.37100000004284
20887,1540209.408,1540437.66,228.25199999986216
20888,1540209.98,1540351.881,141.90100000007078
20889,1540210.011,1540437.664,227.65300000016578
20890,1540209.978,1540437.667,227.68900000001304
20891,1540210.45,1540437.672,227.22200000006706
20892,1540210.404,1540955.374,744.9699999999721
20893,1540210.483,1540437.676,227.1929999999702
20894,1540210.774,1540437.68,226.90599999995902
20895,1540210.932,1540211.322,0.3899999998975545
20896,1540211.504,1540523.565,312.06099999998696
20897,1540376.09,1540376.102,0.011999999871477485
20898,1540211.025,1540351.885,140.86000000010245
20899,1540211.107,1540437.684,226.5769999998156
20900,1540211.42,1540211.447,0.027000000001862645
20901,1540211.107,1540437.688,226.5810000000056
20902,1540211.391,1540351.889,140.497999999905
20903,1540211.539,1540955.378,743.8389999999199
20904,1540211.743,1540211.763,0.02000000001862645
20905,1540212.07,1540370.217,158.1469999998808
20906,1540211.782,1540437.692,225.910000000149
20907,1540211.935,1540437.696,225.7609999999404
20908,1540211.846,1540437.699,225.8530000001192
20909,1540212.001,1540803.286,591.285000000149
20910,1540212.202,1540351.896,139.69399999990128
20911,1540212.317,1542272.149,2059.8319999999367
20912,1540212.587,1540351.9,139.31299999984913
20913,1540213.768,1540213.931,0.16300000017508864
20914,1540212.633,1540437.703,225.0700000000652
20915,1540213.047,1542769.858,2556.810999999987
20916,1540213.045,1540437.707,224.66200000001118
20917,1540213.029,1540437.711,224.68199999979697
20918,1540213.135,1540609.905,396.7700000000186
20919,1540213.233,1540437.715,224.48200000007637
20920,1540213.184,1540437.719,224.535000000149
20921,1540213.179,1541041.639,828.4599999999627
20922,1540213.433,1547607.853,7394.4199999999255
20923,1540213.648,1540437.724,224.07599999988452
20924,1540213.505,1542278.691,2065.18600000022
20925,1540213.862,1540523.569,309.70699999993667
20926,1540213.688,1542187.385,1973.6969999999274
20927,1540213.752,1542104.326,1890.5739999997895
20928,1540213.795,1540523.573,309.7780000001658
20929,1540213.837,1542202.69,1988.8529999998864
20930,1540214.079,1540351.904,137.82500000018626
20931,1540214.112,1540437.728,223.61599999992177
20932,1540214.28,1540437.733,223.4529999999795
20933,1540214.15,1540955.382,741.2320000000764
20934,1540552.305,1541041.647,489.3420000001788
20935,1540214.457,1540351.908,137.45100000011735
20936,1540214.684,1542201.782,1987.0979999999981
20937,1540214.843,1542201.84,1986.996999999974
20938,1540214.975,1540214.997,0.02199999988079071
20939,1540215.086,1540437.737,222.65100000007078
20940,1540215.061,1540955.386,740.3249999999534
20941,1540216.971,1542164.97,1947.999000000069
20942,1540217.668,1540609.909,392.24099999992177
20943,1540217.401,1540437.741,220.339999999851
20944,1540218.037,1540437.746,219.70900000003166
20945,1540218.763,1540437.75,218.9869999999646
20946,1540218.756,1540437.754,218.997999999905
20947,1540218.702,1540351.912,133.20999999996275
20948,1540218.92,1540218.936,0.01600000006146729
20949,1540218.973,1540437.758,218.78499999991618
20950,1540219.089,1540437.762,218.6730000001844
20951,1540219.27,1542769.862,2550.591999999946
20952,1540383.256,1541646.208,1262.9520000000484
20953,1540219.522,1540437.766,218.24399999994785
20954,1540219.628,1540351.915,132.28700000001118
20955,1540219.628,1540437.769,218.14100000006147
20956,1540219.721,1540523.576,303.8549999999814
20957,1540219.869,1542191.311,1971.4420000000391
20958,1540219.942,1542201.895,1981.9529999999795
20959,1540220.136,1540351.919,131.78300000005402
20960,1540220.031,1540437.774,217.74300000001676
20961,1540220.176,1540523.58,303.40400000009686
20962,1540220.124,1542201.964,1981.839999999851
20963,1540220.601,1542190.989,1970.3880000000354
20964,1540220.69,1540437.778,217.08799999998882
20965,1540462.815,1544606.881,4144.066000000108
20966,1540220.918,1540609.913,388.9949999998789
20967,1540221.064,1540437.781,216.71699999994598
20968,1540221.169,1540437.785,216.61599999992177
20969,1540220.933,1542278.627,2057.694000000134
20970,1540221.071,1540454.885,233.81400000001304
20971,1540287.326,1540523.584,236.25800000014715
20972,1540221.102,1542202.017,1980.9150000000373
20973,1540221.126,1540437.793,216.66700000013225
20974,1540224.074,1547486.357,7262.283000000054
20975,1540221.363,1540437.797,216.4340000001248
20976,1540221.507,1546052.787,5831.280000000028
20977,1540221.722,1540351.923,130.20099999988452
20978,1540221.623,1548234.468,8012.845000000205
20979,1540221.706,1540437.801,216.09499999997206
20980,1540221.776,1540437.805,216.02899999986403
20981,1540221.852,1542099.479,1877.627000000095
20982,1540221.96,1540609.917,387.95699999993667
20983,1540221.958,1541171.384,949.4259999999776
20984,1540222.12,1540955.391,733.2709999999497
20985,1540222.541,1540351.927,129.3859999999404
20986,1540222.402,1542202.064,1979.6620000000112
20987,1540222.432,1540523.588,301.155999999959
20988,1540222.692,1551495.775,11273.082999999868
20989,1540222.812,1540437.809,214.99699999997392
20990,1540222.992,1548126.105,7903.112999999896
20991,1540223.393,1540351.93,128.53700000001118
20992,1540223.402,1540437.813,214.4110000000801
20993,1540223.317,1540351.934,128.61699999985285
20994,1540223.312,1540437.816,214.50400000019
20995,1540223.61,1540223.633,0.02299999981187284
20996,1540223.694,1540437.821,214.127000000095
20997,1540223.86,1542202.125,1978.2649999998976
20998,1540224.122,1540437.825,213.7029999999795
20999,1540224.797,1540955.396,730.5989999999292
21000,1540224.494,1540437.829,213.33499999996275
21001,1540224.773,1542019.901,1795.128000000026
21002,1540224.946,1542202.18,1977.2339999999385
21003,1540225.283,1542199.563,1974.280000000028
21004,1540225.306,1541414.551,1189.244999999879
21005,1540225.563,1540351.938,126.375
21006,1540225.583,1540437.833,212.25
21007,1540225.889,1540523.592,297.7029999999795
21008,1540225.829,1540291.437,65.60800000000745
21009,1540225.98,1540437.837,211.85700000007637
21010,1540226.134,1540437.84,211.7060000000056
21011,1540226.718,1540226.994,0.27599999983794987
21012,1540226.659,1540523.596,296.93699999991804
21013,1540226.561,1542200.543,1973.9820000000764
21014,1540226.587,1542276.72,2050.1329999999143
21015,1540227.177,1540437.845,210.66800000006333
21016,1540227.289,1542199.62,1972.3310000000056
21017,1540227.293,1542103.016,1875.7229999999981
21018,1540227.934,1540955.402,727.4680000001099
21019,1540227.854,1544450.879,4223.024999999907
21020,1540227.846,1540437.848,210.002000000095
21021,1541414.922,1542165.017,750.0949999999721
21022,1540229.006,1543893.217,3664.210999999894
21023,1540229.016,1540609.921,380.90500000002794
21024,1540229.237,1540229.258,0.02099999994970858
21025,1540229.31,1540229.332,0.02199999988079071
21026,1540229.599,1540437.852,208.25300000002608
21027,1540229.928,1540437.856,207.9279999998398
21028,1540230.364,1540230.376,0.011999999871477485
21029,1540230.802,1540437.86,207.05800000019372
21030,1540230.819,1540437.864,207.04500000015832
21031,1540230.868,1540230.993,0.125
21032,1540232.135,1540955.411,723.2760000000708
21033,1540232.289,1540437.868,205.5789999999106
21034,1540235.302,1540609.925,374.62300000013784
21035,1540235.583,1540609.929,374.34599999990314
21036,1540236.093,1540609.933,373.839999999851
21037,1540283.147,1540955.415,672.2679999999236
21038,1540283.215,1542683.571,2400.3559999999125
21039,1540283.168,1542099.711,1816.5429999998305
21040,1540283.176,1540437.871,154.6950000000652
21041,1540283.644,1540523.601,239.95699999993667
21042,1540283.548,1540437.875,154.32700000004843
21043,1540283.58,1540395.202,111.62199999997392
21044,1540283.747,1542251.469,1967.722000000067
21045,1540283.826,1540283.846,0.02000000001862645
21046,1541762.747,1541762.853,0.10599999991245568
21047,1540284.938,1540955.42,670.4819999998435
21048,1540285.224,1540955.425,670.2010000001173
21049,1540285.121,1540437.879,152.75799999991432
21050,1540285.219,1540804.486,519.2669999999925
21051,1540285.28,1540437.883,152.60299999988638
21052,1540285.299,1540437.887,152.58799999998882
21053,1540285.363,1541412.785,1127.4220000000205
21054,1540285.517,1542859.314,2573.7970000000205
21055,1540285.461,1540285.473,0.012000000104308128
21056,1540285.594,1540955.429,669.8349999999627
21057,1540286.268,1540437.89,151.62199999997392
21058,1540286.955,1540523.605,236.64999999990687
21059,1540285.669,1541414.747,1129.0779999999795
21060,1540285.638,1540437.894,152.25600000005215
21061,1540285.766,1540523.609,237.84299999987707
21062,1540285.735,1542683.575,2397.839999999851
21063,1540286.813,1540437.898,151.08499999996275
21064,1540285.791,1540437.902,152.11100000003353
21065,1540285.815,1540437.906,152.0910000000149
21066,1540285.939,1540868.794,582.8549999999814
21067,1540286.372,1540286.388,0.01600000006146729
21068,1540286.411,1540437.91,151.4989999998361
21069,1540286.235,1540437.914,151.67900000000373
21070,1540286.164,1540286.18,0.015999999828636646
21071,1540286.296,1540523.613,237.31699999980628
21072,1540286.312,1540437.917,151.60499999998137
21073,1540286.265,1540609.941,323.6760000002105
21074,1540286.386,1540868.798,582.4120000000112
21075,1540286.326,1540437.921,151.5950000002049
21076,1540286.587,1540437.925,151.33799999998882
21077,1540286.641,1540523.617,236.97600000002421
21078,1540286.632,1540437.929,151.2970000000205
21079,1540286.596,1540437.933,151.33700000005774
21080,1540287.142,1540437.937,150.7949999999255
21081,1540287.007,1540387.231,100.22399999992922
21082,1540287.164,1540437.941,150.77700000000186
21083,1540287.139,1540437.945,150.80600000009872
21084,1542724.727,1543460.736,736.0090000000782
21085,1540287.548,1540523.621,236.07300000009127
21086,1540287.272,1543893.221,3605.9489999997895
21087,1540287.269,1542276.847,1989.5779999999795
21088,1540287.408,1540437.949,150.54099999996834
21089,1540288.011,1540523.625,235.6140000000596
21090,1540287.648,1540868.801,581.152999999933
21091,1540287.545,1540287.606,0.060999999986961484
21092,1540287.602,1542961.445,2673.84300000011
21093,1540287.741,1540868.805,581.064000000013
21094,1540287.677,1540523.629,235.95200000004843
21095,1540287.645,1540437.953,150.30799999996088
21096,1540287.805,1540523.633,235.8279999999795
21097,1540288.3,1544497.44,4209.139999999898
21098,1540287.962,1544606.962,4319.0
21099,1540287.867,1540609.945,322.0779999999795
21100,1540287.883,1540437.957,150.07400000002235
21101,1540287.997,1540523.638,235.64100000006147
21102,1540288.07,1542424.274,2136.2039999999106
21103,1540288.277,1542683.579,2395.3019999999087
21104,1540288.422,1542617.531,2329.1089999999385
21105,1540288.501,1540523.642,235.14100000006147
21106,1540288.667,1540868.809,580.1419999999925
21107,1540288.712,1542683.583,2394.871000000043
21108,1540288.637,1540523.646,235.0089999998454
21109,1540288.752,1540523.65,234.89799999981187
21110,1540288.762,1540437.961,149.19899999978952
21111,1540288.801,1540609.949,321.1480000000447
21112,1540288.904,1542942.209,2653.304999999935
21113,1540288.924,1540437.965,149.04099999996834
21114,1540289.591,1540972.648,683.0570000000298
21115,1540288.973,1540437.969,148.99600000004284
21116,1540289.16,1542683.587,2394.4270000001416
21117,1540289.112,1540289.127,0.01500000013038516
21118,1540289.166,1540454.789,165.62300000013784
21119,1540289.491,1540289.514,0.023000000044703484
21120,1540289.748,1540437.977,148.2290000000503
21121,1540289.285,1540523.658,234.37300000013784
21122,1540289.893,1540523.662,233.76900000008754
21123,1540289.925,1542683.591,2393.6659999999683
21124,1540290.202,1540523.666,233.4639999999199
21125,1540290.218,1540609.953,319.7349999998696
21126,1540374.801,1540609.958,235.15700000012293
21127,1540289.995,1542278.658,1988.6629999999423
21128,1540289.904,1540523.67,233.76599999982864
21129,1540290.18,1540290.222,0.042000000132247806
21130,1540468.218,1543920.179,3451.960999999894
21131,1540290.147,1540290.216,0.06899999990127981
21132,1540290.445,1540437.981,147.53599999984726
21133,1540290.45,1540437.984,147.5339999999851
21134,1540290.406,1545275.037,4984.631000000052
21135,1540290.611,1540523.674,233.06300000008196
21136,1540290.753,1543374.266,3083.5130000000354
21137,1540290.892,1540523.678,232.7860000000801
21138,1540291.298,1540437.988,146.68999999994412
21139,1540291.132,1540437.992,146.86000000010245
21140,1540291.309,1540437.996,146.68700000015087
21141,1540291.052,1540868.813,577.7610000001732
21142,1540291.06,1540523.682,232.62199999997392
21143,1540291.434,1540523.686,232.252000000095
21144,1540291.536,1542683.595,2392.058999999892
21145,1540291.387,1540438.0,146.6129999998957
21146,1540291.961,1540438.004,146.04300000006333
21147,1540291.809,1540609.963,318.15400000009686
21148,1540291.842,1542078.311,1786.469000000041
21149,1540292.237,1540609.967,317.7299999999814
21150,1540292.59,1540438.008,145.4179999998305
21151,1540292.397,1540438.012,145.6149999999907
21152,1540292.414,1542769.865,2477.4509999998845
21153,1540292.408,1540438.016,145.60800000000745
21154,1540292.692,1540438.02,145.3279999999795
21155,1540294.785,1542251.481,1956.6959999999963
21156,1540292.846,1540438.023,145.17700000014156
21157,1540293.15,1540438.027,144.877000000095
21158,1540293.123,1540438.031,144.90800000005402
21159,1540293.755,1542196.304,1902.5490000001155
21160,1540293.939,1540438.036,144.09700000006706
21161,1540297.103,1543028.614,2731.511000000173
21162,1540294.273,1544450.854,4156.581000000006
21163,1540294.744,1540438.039,143.29500000015832
21164,1540309.595,1544448.526,4138.931000000099
21165,1540294.85,1540868.817,573.966999999946
21166,1540462.229,1540462.238,0.008999999845400453
21167,1540295.143,1540609.972,314.8290000001434
21168,1540295.484,1542251.485,1956.001000000164
21169,1540295.319,1540609.976,314.65700000012293
21170,1540295.402,1540438.043,142.64100000006147
21171,1540295.413,1540454.707,159.2939999999944
21172,1540295.433,1548925.71,8630.277000000002
21173,1540295.656,1540801.719,506.06300000008196
21174,1540295.672,1546601.15,6305.477999999886
21175,1540295.785,1544605.059,4309.273999999976
21176,1540455.455,1540609.984,154.52899999986403
21177,1540296.06,1540438.051,141.99099999992177
21178,1540378.026,1540609.988,231.9619999998249
21179,1540296.541,1540438.055,141.51399999996647
21180,1540296.452,1540868.821,572.3689999999478
21181,1540296.678,1540438.058,141.37999999988824
21182,1540297.198,1540297.227,0.028999999864026904
21183,1540297.322,1540438.062,140.7399999999907
21184,1540297.671,1540868.825,571.153999999864
21185,1540297.426,1540804.162,506.7360000000335
21186,1540297.461,1542106.44,1808.9790000000503
21187,1540297.54,1540438.066,140.52600000007078
21188,1540297.558,1547557.36,7259.802000000142
21189,1540297.683,1540438.07,140.3870000001043
21190,1540297.697,1540540.618,242.9210000000894
21191,1540297.76,1540955.438,657.6780000000726
21192,1540297.771,1542942.213,2644.442000000039
21193,1540297.799,1540438.073,140.27399999997579
21194,1540297.906,1540868.828,570.9220000000205
21195,1540298.415,1540298.438,0.023000000044703484
21196,1540298.286,1540955.442,657.155999999959
21197,1540298.485,1543287.834,2989.348999999929
21198,1540298.739,1540955.446,656.7069999999367
21199,1540298.611,1540438.077,139.4660000000149
21200,1540299.925,1540299.951,0.025999999837949872
21201,1540299.244,1540868.832,569.5879999999888
21202,1540299.298,1540438.081,138.78300000005402
21203,1540300.872,1540955.45,654.5779999999795
21204,1540299.887,1540438.085,138.19799999985844
21205,1540299.451,1540438.089,138.6380000000354
21206,1540299.595,1540609.996,310.4010000000708
21207,1540299.638,1540955.454,655.8159999998752
21208,1540299.679,1542251.488,1951.808999999892
21209,1540299.652,1542201.282,1901.6299999998882
21210,1540299.891,1541000.941,701.0500000000466
21211,1540300.255,1540438.093,137.83800000022165
21212,1540300.463,1540610.0,309.5370000000112
21213,1540300.499,1540300.522,0.023000000044703484
21214,1540300.597,1542200.834,1900.2369999999646
21215,1540301.054,1540301.081,0.027000000001862645
21216,1540301.125,1542200.881,1899.7560000000522
21217,1540301.154,1540438.097,136.9429999999702
21218,1540301.309,1543028.618,2727.309000000125
21219,1540305.723,1540438.1,132.377000000095
21220,1540305.773,1540955.463,649.6899999999441
21221,1540305.815,1540438.104,132.28900000010617
21222,1540306.179,1540438.108,131.92900000000373
21223,1540306.58,1540403.688,97.10800000000745
21224,1540306.586,1542942.217,2635.631000000052
21225,1540306.733,1540955.467,648.7339999999385
21226,1540808.617,1541510.49,701.872999999905
21227,1540306.995,1542704.116,2397.12099999981
21228,1540307.401,1540307.433,0.031999999890103936
21229,1540307.435,1540955.471,648.0359999998473
21230,1540307.507,1540955.475,647.9680000001099
21231,1540307.618,1540955.479,647.8610000000335
21232,1540309.909,1540309.921,0.012000000104308128
21233,1540308.797,1540955.483,646.685999999987
21234,1540308.486,1540868.836,560.3499999998603
21235,1540308.195,1542706.436,2398.2409999999218
21236,1540308.572,1540610.005,301.4329999999609
21237,1540308.864,1540610.009,301.1450000000186
21238,1540309.479,1540438.112,128.63299999991432
21239,1540309.747,1540438.115,128.36800000001676
21240,1540309.904,1540610.013,300.10899999993853
21241,1540309.977,1541416.518,1106.5409999999683
21242,1540310.622,1540438.119,127.49699999997392
21243,1540406.342,1540955.486,549.1440000000875
21244,1540310.293,1540310.31,0.01699999999254942
21245,1540809.247,1541041.671,232.42400000011548
21246,1540310.422,1540438.123,127.70099999988452
21247,1540310.357,1542165.037,1854.6799999999348
21248,1540310.506,1540955.49,644.9839999999385
21249,1540310.776,1540610.017,299.24099999992177
21250,1540310.557,1542199.682,1889.125
21251,1550588.779,1550588.811,0.031999999890103936
21252,1540310.728,1540438.126,127.3980000000447
21253,1540310.811,1542199.751,1888.9399999999441
21254,1540310.937,1542165.048,1854.1110000000335
21255,1540311.284,1540610.021,298.7369999999646
21256,1540312.251,1542424.282,2112.030999999959
21257,1540311.848,1547630.777,7318.929000000004
21258,1540312.296,1542424.286,2111.9899999999907
21259,1540312.184,1540438.13,125.94599999999627
21260,1540312.742,1540438.134,125.39199999999255
21261,1540312.999,1542966.042,2653.0429999998305
21262,1540313.127,1540955.494,642.3669999998529
21263,1540313.465,1540438.138,124.67299999995157
21264,1540313.613,1542102.162,1788.5490000001155
21265,1540313.905,1540610.025,296.1199999998789
21266,1540314.03,1540955.498,641.4679999998771
21267,1540314.797,1542251.492,1936.6950000000652
21268,1540314.777,1542200.994,1886.216999999946
21269,1540315.634,1547024.327,6708.69299999997
21270,1540315.698,1540315.717,0.01899999985471368
21271,1540315.69,1541417.14,1101.4499999999534
21272,1540392.835,1540610.029,217.1940000001341
21273,1540317.135,1542942.225,2625.090000000084
21274,1540318.627,1542769.869,2451.241999999853
21275,1540319.479,1540955.502,636.0230000000447
21276,1540320.361,1540868.84,548.4790000000503
21277,1540320.755,1540320.9,0.14500000001862645
21278,1540322.461,1540868.844,546.3830000001471
21279,1540322.89,1542165.056,1842.1660000002012
21280,1540368.168,1540540.645,172.4769999999553
21281,1540368.174,1540540.669,172.49499999987893
21282,1540368.188,1540540.69,172.50199999986216
21283,1540370.533,1540868.848,498.3149999999441
21284,1540370.921,1540868.851,497.9299999999348
21285,1540370.876,1540610.033,239.15700000012293
21286,1540371.209,1543028.624,2657.4150000000373
21287,1540371.387,1542424.29,2052.902999999933
21288,1540571.121,1540571.165,0.043999999994412065
21289,1540372.044,1544670.265,4298.220999999903
21290,1540372.135,1540801.634,429.4990000000689
21291,1540372.402,1540479.872,107.46999999997206
21292,1540372.695,1540955.507,582.811999999918
21293,1540372.542,1540610.041,237.49900000006892
21294,1540372.793,1541416.684,1043.8909999998286
21295,1540372.64,1542683.608,2310.96800000011
21296,1540373.03,1541506.668,1133.6380000000354
21297,1540373.25,1542683.612,2310.3619999999646
21298,1540373.576,1540868.855,495.27900000009686
21299,1540373.717,1540868.859,495.14199999999255
21300,1540374.337,1540374.387,0.05000000004656613
21301,1540374.156,1544606.942,4232.78600000008
21302,1540374.178,1540540.848,166.6699999999255
21303,1540374.195,1541041.684,667.4889999998268
21304,1540374.241,1540610.045,235.80400000000373
21305,1540374.329,1540374.401,0.07200000016018748
21306,1540374.525,1540610.049,235.52400000020862
21307,1540374.652,1540610.053,235.40100000007078
21308,1540374.723,1540610.057,235.33400000003166
21309,1540374.968,1540802.222,427.25399999995716
21310,1540375.115,1543374.27,2999.155000000028
21311,1540375.11,1545041.453,4666.342999999877
21312,1540375.394,1541732.639,1357.244999999879
21313,1540375.378,1540610.065,234.68699999991804
21314,1540375.661,1540955.511,579.8499999998603
21315,1540375.668,1540610.07,234.40200000000186
21316,1540376.035,1542188.221,1812.185999999987
21317,1540376.112,1540610.074,233.96200000005774
21318,1540376.228,1540540.759,164.53100000019185
21319,1540376.536,1540955.515,578.9789999998175
21320,1540376.507,1542683.616,2307.1089999999385
21321,1540376.668,1541416.076,1039.4079999998212
